:START_ID(Entity),:END_ID(Entity),:TYPE,evidence,source_file
Product_엔진_부품_c659e991,Material_steel_4c61dbb7,REQUIRES_MATERIAL,엔진 부품: 철망간중석/철광석 → 고내열 합금강 → 엔진 밸브/헤드 → 엔진; final application system=파워트레인.,material_flows.docx
Product_엔진_부품_c659e991,Material_tungsten_bf06b6cf,REQUIRES_MATERIAL,엔진 부품: 철망간중석/철광석 → 고내열 합금강 → 엔진 밸브/헤드 → 엔진; final application system=파워트레인.,material_flows.docx
Product_와이어링_하네스_8053260c,Material_copper_709599b4,REQUIRES_MATERIAL,China row: jiangxi copper located at handles 와이어링 하네스; materials=구리; supplies_to=Kyungshin; tier=2.0.,auto_supply_chain.xlsx
Product_와이어링_하네스_8053260c,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,China row: Ynnan tin located at handles 와이어링 하네스; materials=주석; supplies_to=Kyungshin; tier=2.0.,auto_supply_chain.xlsx
Product_와이어링_하니스_902b3fcc,Material_copper_709599b4,REQUIRES_MATERIAL,"China row: Kyungshin located at 옌타이 handles 와이어링 하니스; materials=주석, 구리; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_와이어링_하니스_902b3fcc,Material_copper_709599b4,REQUIRES_MATERIAL,"South Korea row: 유라코퍼레이션 located at 청주/평택/경주 handles 와이어링 하니스; materials=구리, 주석; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_와이어링_하니스_902b3fcc,Material_copper_709599b4,REQUIRES_MATERIAL,South Korea row: LS전선 located at 구미 handles 와이어링 하니스; materials=구리; supplies_to=유라코퍼레이션; tier=2.0.,auto_supply_chain.xlsx
Product_와이어링_하니스_902b3fcc,Material_copper_709599b4,REQUIRES_MATERIAL,와이어링 하니스: 황동석/원유 → 구리 배선/PVC 절연재 → 하니스; final application system=통합 배선망.,material_flows.docx
Product_와이어링_하니스_902b3fcc,Material_synthetic_resin_fbfdc101,REQUIRES_MATERIAL,와이어링 하니스: 황동석/원유 → 구리 배선/PVC 절연재 → 하니스; final application system=통합 배선망.,material_flows.docx
Product_와이어링_하니스_902b3fcc,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,"China row: Kyungshin located at 옌타이 handles 와이어링 하니스; materials=주석, 구리; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_와이어링_하니스_902b3fcc,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,"South Korea row: 유라코퍼레이션 located at 청주/평택/경주 handles 와이어링 하니스; materials=구리, 주석; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_와이어링_하니스_902b3fcc,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,South Korea row: 알파코리아 located at 시흥 handles 와이어링 하니스; materials=주석; supplies_to=유라코퍼레이션; tier=2.0.,auto_supply_chain.xlsx
Product_와이어링_하니스_배선뭉치_09714a4f,Material_copper_709599b4,REQUIRES_MATERIAL,"South Korea row: 경신 located at 경주/화성/군산 handles 와이어링 하니스(배선뭉치); materials=구리, 주석; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_와이어링_하니스_배선뭉치_09714a4f,Material_copper_709599b4,REQUIRES_MATERIAL,South Korea row: 대원전선 located at 예산 handles 와이어링 하니스(배선뭉치); materials=구리; supplies_to=경신; tier=2.0.,auto_supply_chain.xlsx
Product_와이어링_하니스_배선뭉치_09714a4f,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,"South Korea row: 경신 located at 경주/화성/군산 handles 와이어링 하니스(배선뭉치); materials=구리, 주석; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_와이어링_하니스_배선뭉치_09714a4f,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,South Korea row: 알파코리아 located at 시흥 handles 와이어링 하니스(배선뭉치); materials=주석; supplies_to=경신; tier=2.0.,auto_supply_chain.xlsx
Product_자동차_엔진_변속기_부품_dc2643b9,Material_manganese_3b2931e7,REQUIRES_MATERIAL,South Korea row: 현대케피코 located at 군포 handles 자동차 엔진/변속기 부품; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Product_자동차_엔진_변속기_부품_dc2643b9,Material_manganese_3b2931e7,REQUIRES_MATERIAL,South Korea row: 현대제철 located at 포항 handles 자동차 엔진/변속기 부품; materials=망간; supplies_to=현대케피코; tier=2.0.,auto_supply_chain.xlsx
Product_자동차_엔진_부품_크랭크_샤프트_e9e83917,Material_manganese_3b2931e7,REQUIRES_MATERIAL,South Korea row: 현대위아 located at 울산 handles 자동차 엔진 부품(크랭크 샤프트); materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Product_자동차_엔진_부품_크랭크_샤프트_e9e83917,Material_manganese_3b2931e7,REQUIRES_MATERIAL,South Korea row: 현대제철 located at 포항 handles 자동차 엔진 부품(크랭크 샤프트); materials=망간; supplies_to=현대위아; tier=2.0.,auto_supply_chain.xlsx
Product_자동차_엔진_부품_크랭크_샤프트_e9e83917,Material_manganese_3b2931e7,REQUIRES_MATERIAL,South Korea row: 세아베스틸 located at 군산 handles 자동차 엔진 부품(크랭크 샤프트); materials=망간; supplies_to=현대위아; tier=2.0.,auto_supply_chain.xlsx
Product_자동차_열관리_시스템_d32985a1,Material_copper_709599b4,REQUIRES_MATERIAL,South Korea row: 한온시스템 located at 울산 handles 자동차 열관리 시스템; materials=구리; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Product_자동차_열관리_시스템_d32985a1,Material_copper_709599b4,REQUIRES_MATERIAL,South Korea row: 풍산 located at 창원 handles 자동차 열관리 시스템; materials=구리; supplies_to=한온시스템; tier=2.0.,auto_supply_chain.xlsx
Product_자율주행_전동화_부품_ccb6b83f,Material_gold_c3db7cb8,REQUIRES_MATERIAL,"South Korea row: HL만도(HL클레무브) located at 인천 handles 자율주행/전동화 부품; materials=주석, 금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_자율주행_전동화_부품_ccb6b83f,Material_gold_c3db7cb8,REQUIRES_MATERIAL,South Korea row: 대진인더스 located at 화성 handles 자율주행/전동화 부품; materials=금; supplies_to=HL만도(HL클레무브); tier=2.0.,auto_supply_chain.xlsx
Product_자율주행_전동화_부품_ccb6b83f,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,"South Korea row: HL만도(HL클레무브) located at 인천 handles 자율주행/전동화 부품; materials=주석, 금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_자율주행_전동화_부품_ccb6b83f,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,South Korea row: LT메탈 located at 인천 handles 자율주행/전동화 부품; materials=주석; supplies_to=HL만도(HL클레무브); tier=2.0.,auto_supply_chain.xlsx
Product_제동장치_fedddf48,Material_tantalum_43212457,REQUIRES_MATERIAL,"South Korea row: HL만도 located at 평택 handles 제동장치; materials=주석,탄탈럼; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_제동장치_fedddf48,Material_tantalum_43212457,REQUIRES_MATERIAL,China row: KEMET located at Suzhou handles 제동장치; materials=탄탈럼; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Product_제동장치_fedddf48,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,"South Korea row: HL만도 located at 평택 handles 제동장치; materials=주석,탄탈럼; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_제동장치_fedddf48,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,South Korea row: LT메탈 located at 인천 handles 제동장치; materials=주석; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Product_제동장치_fedddf48,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,South Korea row: 창성 located at 인천 handles 제동장치; materials=주석; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Product_조향장치_7a108f90,Material_aluminum_c4cfa292,REQUIRES_MATERIAL,조향장치: 철광석/보크사이트 → 조향 기어 및 하우징 → 조향장치; final application system=조향 시스템.,material_flows.docx
Product_조향장치_7a108f90,Material_steel_4c61dbb7,REQUIRES_MATERIAL,조향장치: 철광석/보크사이트 → 조향 기어 및 하우징 → 조향장치; final application system=조향 시스템.,material_flows.docx
Product_차륜_휠_52a9df6b,Material_aluminum_c4cfa292,REQUIRES_MATERIAL,차륜 (휠): 보크사이트/망간석 → 고강도 합금 → 차륜; final application system=주행 장치.,material_flows.docx
Product_차륜_휠_52a9df6b,Material_manganese_3b2931e7,REQUIRES_MATERIAL,차륜 (휠): 보크사이트/망간석 → 고강도 합금 → 차륜; final application system=주행 장치.,material_flows.docx
Product_차체용_부품_b4f8f5ee,Material_manganese_3b2931e7,REQUIRES_MATERIAL,South Korea row: 화신 located at 영천/예산 handles 차체용 부품; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Product_차체용_부품_b4f8f5ee,Material_manganese_3b2931e7,REQUIRES_MATERIAL,South Korea row: 세아베스틸 located at 군산 handles 차체용 부품; materials=망간; supplies_to=화신; tier=2.0.,auto_supply_chain.xlsx
Product_카스테레오_ae504af1,Material_gold_c3db7cb8,REQUIRES_MATERIAL,"Spain row: Ficosa located at 바르셀로나 handles 카스테레오; materials=주석, 금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_카스테레오_ae504af1,Material_gold_c3db7cb8,REQUIRES_MATERIAL,Germany row: heraeus electronics located at Hanau handles 카스테레오; materials=금; supplies_to=Ficosa; tier=2.0.,auto_supply_chain.xlsx
Product_카스테레오_ae504af1,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,China row: Hyundai Mobis located at 장쑤 handles 카스테레오; materials=주석; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Product_카스테레오_ae504af1,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,"Spain row: Ficosa located at 바르셀로나 handles 카스테레오; materials=주석, 금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_카스테레오_ae504af1,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,Germany row: alpha assembly solutions located at Langenfeld handles 카스테레오; materials=주석; supplies_to=Ficosa; tier=2.0.,auto_supply_chain.xlsx
Product_카스테레오_ae504af1,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,카스테레오: 석석 → 주석 → PCB 솔더링 → 카스테레오; final application system=인포테인먼트.,material_flows.docx
Product_카스테레오_블루투스_dfc88d81,Material_gold_c3db7cb8,REQUIRES_MATERIAL,"Spain row: Grupo Antolin located at 부르고스 handles 카스테레오(블루투스); materials=주석,금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_카스테레오_블루투스_dfc88d81,Material_gold_c3db7cb8,REQUIRES_MATERIAL,Germany row: heraeus electronics located at Hanau handles 카스테레오(블루투스); materials=금; supplies_to=Grupo Antolin; tier=2.0.,auto_supply_chain.xlsx
Product_카스테레오_블루투스_dfc88d81,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,"Spain row: Grupo Antolin located at 부르고스 handles 카스테레오(블루투스); materials=주석,금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_카스테레오_블루투스_dfc88d81,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,Germany row: alpha assembly solutions located at Langenfeld handles 카스테레오(블루투스); materials=주석; supplies_to=Grupo Antolin; tier=2.0.,auto_supply_chain.xlsx
Product_카스테레오_주석_edb1068b,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,China row: Ynnan tin located at handles 카스테레오-주석; materials=주석; supplies_to=Hyundai Mobis; tier=2.0.,auto_supply_chain.xlsx
Product_클러치_21719c62,Material_manganese_3b2931e7,REQUIRES_MATERIAL,South Korea row: 평화바레오 located at 대구/고령 handles 클러치; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Product_클러치_21719c62,Material_manganese_3b2931e7,REQUIRES_MATERIAL,South Korea row: 세아베스틸 located at 군산 handles 클러치; materials=망간; supplies_to=평화바레오; tier=2.0.,auto_supply_chain.xlsx
Product_탄탈럼_커패시터_4f2c529e,Material_tantalum_43212457,REQUIRES_MATERIAL,탄탈럼 커패시터: 콜탄 → 탄탈럼 파우더 → 전압 안정화 소자 → 제어기; final application system=제동/전장 제어.,material_flows.docx
Product_파미러_사이드미러_42ab2dd5,Material_plastic_ec18eace,REQUIRES_MATERIAL,파미러 (사이드미러): 규사/원유 → 미러 글라스/플라스틱 하우징 → 파미러; final application system=외장 시스템.,material_flows.docx
Product_파미러_사이드미러_42ab2dd5,Material_유리_358df7cd,REQUIRES_MATERIAL,파미러 (사이드미러): 규사/원유 → 미러 글라스/플라스틱 하우징 → 파미러; final application system=외장 시스템.,material_flows.docx
Product_합금_alloy_5ffe9c98,Material_manganese_3b2931e7,REQUIRES_MATERIAL,합금 (Alloy): 망간석/철광석 → 고장력 합금강 → 차체 및 현가 부품; final application system=구조/현가 공통.,material_flows.docx
Product_합금_alloy_5ffe9c98,Material_steel_4c61dbb7,REQUIRES_MATERIAL,합금 (Alloy): 망간석/철광석 → 고장력 합금강 → 차체 및 현가 부품; final application system=구조/현가 공통.,material_flows.docx
Product_현가장치_984eb9d6,Material_copper_709599b4,REQUIRES_MATERIAL,"South Korea row: HL만도 located at 익산 handles 현가장치; materials=구리,망간; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_현가장치_984eb9d6,Material_copper_709599b4,REQUIRES_MATERIAL,South Korea row: 풍산 located at 울산 handles 현가장치; materials=구리; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Product_현가장치_984eb9d6,Material_copper_709599b4,REQUIRES_MATERIAL,South Korea row: 대창 located at 시흥 handles 현가장치; materials=구리; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Product_현가장치_984eb9d6,Material_manganese_3b2931e7,REQUIRES_MATERIAL,"South Korea row: HL만도 located at 익산 handles 현가장치; materials=구리,망간; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Product_현가장치_984eb9d6,Material_manganese_3b2931e7,REQUIRES_MATERIAL,South Korea row: 세아베스틸 located at 군산 handles 현가장치; materials=망간; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Route_route_barcelona_mediterranean_suez_same_route_d5586fdc,Port_barcelona_2700bffd,SHIPPED_FROM,Barcelona → Mediterranean → Suez → same route,scm_related_material_routes.md
Route_route_constanta_black_sea_turkish_strait_suez_same_route_994ef242,Port_constanta_0ef2cba1,SHIPPED_FROM,Constanta → Black Sea → Turkish Strait → Suez → same route,scm_related_material_routes.md
Supplier_aichi_steel_d8ce95f2,Company_denso_b7739daa,SUPPLIES,"Japan row: Denso located at 아이치 handles 브레이크; materials=망간, 코발트, 주석, 탄탈럼, 금,텅스텐; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_aichi_steel_d8ce95f2,Company_denso_b7739daa,SUPPLIES,Japan row: Aichi steel located at handles 브레이크; materials=망간; supplies_to=Denso; tier=2.0.,auto_supply_chain.xlsx
Supplier_almt_7af0fec8,Company_denso_b7739daa,SUPPLIES,"Japan row: Denso located at 아이치 handles 브레이크; materials=망간, 코발트, 주석, 탄탈럼, 금,텅스텐; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_almt_7af0fec8,Company_denso_b7739daa,SUPPLIES,Japan row: ALMT located at handles 브레이크; materials=텅스텐; supplies_to=Denso; tier=2.0.,auto_supply_chain.xlsx
Supplier_alpha_assembly_solutions_e86c4d37,Company_ficosa_c7caefd6,SUPPLIES,"Spain row: Ficosa located at 바르셀로나 handles 카스테레오; materials=주석, 금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_alpha_assembly_solutions_e86c4d37,Company_ficosa_c7caefd6,SUPPLIES,Germany row: alpha assembly solutions located at Langenfeld handles 카스테레오; materials=주석; supplies_to=Ficosa; tier=2.0.,auto_supply_chain.xlsx
Supplier_alpha_assembly_solutions_e86c4d37,Company_grupo_antolin_4cce34c8,SUPPLIES,"Spain row: Grupo Antolin located at 부르고스 handles 카스테레오(블루투스); materials=주석,금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_alpha_assembly_solutions_e86c4d37,Company_grupo_antolin_4cce34c8,SUPPLIES,Germany row: alpha assembly solutions located at Langenfeld handles 카스테레오(블루투스); materials=주석; supplies_to=Grupo Antolin; tier=2.0.,auto_supply_chain.xlsx
Supplier_alpha_assembly_solutions_e86c4d37,Company_zf_4093b779,SUPPLIES,Germany row: alpha assembly solutions located at Langenfeld handles 기타승용차 부품; materials=주석; supplies_to=ZF; tier=2.0.,auto_supply_chain.xlsx
Supplier_avx_60836258,Company_mando_5070089e,SUPPLIES,"China row: Mando located at 옌청 handles 브레이크; materials=주석, 탄탈럼,망간, 텅스텐; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_chuo_spring_e5a46ac5,Company_kyb_df1dffe7,SUPPLIES,Japan row: KYB located at 기후 handles 서스펜션; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Supplier_chuo_spring_e5a46ac5,Company_kyb_df1dffe7,SUPPLIES,Japan row: Chuo spring located at handles 서스펜션; materials=망간; supplies_to=KYB; tier=2.0.,auto_supply_chain.xlsx
Supplier_db메탈_9c42d884,Company_비테스코테크놀로지스_9b2bfac9,SUPPLIES,South Korea row: 비테스코테크놀로지스 located at 이천 handles 동력전달장치; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Supplier_db메탈_9c42d884,Company_비테스코테크놀로지스_9b2bfac9,SUPPLIES,South Korea row: DB메탈 located at 동해 handles 동력전달장치; materials=망간; supplies_to=비테스코테크놀로지스; tier=2.0.,auto_supply_chain.xlsx
Supplier_db메탈_9c42d884,Company_현대모비스_e636ba5b,SUPPLIES,"South Korea row: 현대모비스 located at 울산(전동화)/진천/창원/대구(전동화) handles -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞) - 조향/현가/제동 장치, 에어백 - 전동화 부품: 전력변환/구동/배터리/연료전지 시스템 - A/S 부품: 순정부품(현대자동차/기아), 자동차용품; materials=금,주석, 탄탈럼, 망간; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_db메탈_9c42d884,Company_현대모비스_e636ba5b,SUPPLIES,"South Korea row: DB메탈 located at 동해 handles -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞) - 조향/현가/제동 장치, 에어백 - 전동화 부품: 전력변환/구동/배터리/연료전지 시스템 - A/S 부품: 순정부품(현대자동차/기아), 자동차용품; materials=망간; supplies_to=현대모비스; tier=2.0.",auto_supply_chain.xlsx
Supplier_db메탈_9c42d884,Company_현대모비스_유니투스_c5404582,SUPPLIES,"South Korea row: 현대모비스(유니투스) located at 아산/평택/천안/충주/김천 handles 섀시/전동화 부품, 에어백, 램프 등 핵심 부품; materials=주석, 금,망간; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_db메탈_9c42d884,Company_현대모비스_유니투스_c5404582,SUPPLIES,"South Korea row: DB메탈 located at 동해 handles 섀시/전동화 부품, 에어백, 램프 등 핵심 부품; materials=망간; supplies_to=현대모비스(유니투스); tier=2.0.",auto_supply_chain.xlsx
Supplier_db메탈_9c42d884,Company_현대위아_e20d69f3,SUPPLIES,"South Korea row: DB메탈 located at 동해 handles 동력전달장치(액슬, 등속조인트); materials=망간; supplies_to=현대위아; tier=2.0.",auto_supply_chain.xlsx
Supplier_db메탈_9c42d884,Company_현대트랜시스_fdd83181,SUPPLIES,South Korea row: 현대트랜시스 located at 서산 handles 동력전달장치; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Supplier_db메탈_9c42d884,Company_현대트랜시스_fdd83181,SUPPLIES,South Korea row: DB메탈 located at 동해 handles 동력전달장치; materials=망간; supplies_to=현대트랜시스; tier=2.0.,auto_supply_chain.xlsx
Supplier_h_c_starck_3cf751b8,Company_bosch_e8e30ffa,SUPPLIES,"Germany row: Bosch located at 슈투트가르트 handles 서스펜션; materials=망간, 구리, 금, 탄탈럼, 텅스템; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_h_c_starck_3cf751b8,Company_bosch_e8e30ffa,SUPPLIES,Germany row: H.C. Starck located at handles 서스펜션; materials=텅스텐 탄탈럼; supplies_to=Bosch; tier=2.0.,auto_supply_chain.xlsx
Supplier_heraeus_b016e8a0,Company_bosch_e8e30ffa,SUPPLIES,"Germany row: Bosch located at 슈투트가르트 handles 서스펜션; materials=망간, 구리, 금, 탄탈럼, 텅스템; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_heraeus_b016e8a0,Company_bosch_e8e30ffa,SUPPLIES,Germany row: Heraeus located at Hanau handles 서스펜션; materials=금; supplies_to=Bosch; tier=2.0.,auto_supply_chain.xlsx
Supplier_heraeus_b016e8a0,Company_zf_4093b779,SUPPLIES,Germany row: Heraeus located at Hanau handles 기타승용차 부품; materials=금; supplies_to=ZF; tier=2.0.,auto_supply_chain.xlsx
Supplier_heraeus_electronics_84d9bf7a,Company_ficosa_c7caefd6,SUPPLIES,"Spain row: Ficosa located at 바르셀로나 handles 카스테레오; materials=주석, 금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_heraeus_electronics_84d9bf7a,Company_ficosa_c7caefd6,SUPPLIES,Germany row: heraeus electronics located at Hanau handles 카스테레오; materials=금; supplies_to=Ficosa; tier=2.0.,auto_supply_chain.xlsx
Supplier_heraeus_electronics_84d9bf7a,Company_grupo_antolin_4cce34c8,SUPPLIES,"Spain row: Grupo Antolin located at 부르고스 handles 카스테레오(블루투스); materials=주석,금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_heraeus_electronics_84d9bf7a,Company_grupo_antolin_4cce34c8,SUPPLIES,Germany row: heraeus electronics located at Hanau handles 카스테레오(블루투스); materials=금; supplies_to=Grupo Antolin; tier=2.0.,auto_supply_chain.xlsx
Supplier_jfe_steel_c3cf32e4,Company_kyb_df1dffe7,SUPPLIES,Japan row: KYB located at 기후 handles 서스펜션; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Supplier_jfe_steel_c3cf32e4,Company_kyb_df1dffe7,SUPPLIES,Japan row: JFE steel located at handles 서스펜션; materials=망간; supplies_to=KYB; tier=2.0.,auto_supply_chain.xlsx
Supplier_jiangxi_copper_fbdf6578,Company_kyungshin_6af4d113,SUPPLIES,"China row: Kyungshin located at 옌타이 handles 와이어링 하니스; materials=주석, 구리; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_jiangxi_copper_fbdf6578,Company_kyungshin_6af4d113,SUPPLIES,China row: jiangxi copper located at handles 와이어링 하네스; materials=구리; supplies_to=Kyungshin; tier=2.0.,auto_supply_chain.xlsx
Supplier_jilin_ferroalloys_3c2e5d87,Company_hyundai_transys_e1735560,SUPPLIES,China row: Hyundai Transys located at 창춘 handles 구동차축; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Supplier_jilin_ferroalloys_3c2e5d87,Company_mando_5070089e,SUPPLIES,China row: jilin Ferroalloys located at handles 구동차축; materials=망간; supplies_to=Mando; tier=2.0.,auto_supply_chain.xlsx
Supplier_kemet_609264d4,Company_bosch_e8e30ffa,SUPPLIES,"Germany row: Bosch located at 슈투트가르트 handles 서스펜션; materials=망간, 구리, 금, 탄탈럼, 텅스템; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_kemet_609264d4,Company_bosch_e8e30ffa,SUPPLIES,Portugal row: KEMET located at Évora handles 서스펜션; materials=탄탈럼; supplies_to=Bosch; tier=2.0.,auto_supply_chain.xlsx
Supplier_kemet_609264d4,Company_hl만도_8fdd8fcf,SUPPLIES,"South Korea row: HL만도 located at 평택 handles 제동장치; materials=주석,탄탈럼; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_kemet_609264d4,Company_hl만도_8fdd8fcf,SUPPLIES,China row: KEMET located at Suzhou handles 제동장치; materials=탄탈럼; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Supplier_kemet_609264d4,Company_mando_5070089e,SUPPLIES,"China row: Mando located at 옌청 handles 브레이크; materials=주석, 탄탈럼,망간, 텅스텐; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_kemet_609264d4,Company_mando_5070089e,SUPPLIES,China row: KEMET located at handles 브레이크; materials=탄탈럼; supplies_to=Mando; tier=2.0.,auto_supply_chain.xlsx
Supplier_kemet_609264d4,Company_zf_4093b779,SUPPLIES,Portugal row: KEMET located at Évora handles 기타승용차 부품; materials=탄탈럼; supplies_to=ZF; tier=2.0.,auto_supply_chain.xlsx
Supplier_kemet_609264d4,Company_모베이시스전자_173de7c7,SUPPLIES,"South Korea row: 모베이시스전자 located at 수원 handles 스마트키 등 전자제어 시스템; materials=주석,탄탈럼, 금,구리; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_kemet_609264d4,Company_모베이시스전자_173de7c7,SUPPLIES,China row: KEMET located at Suzhou handles 스마트키 등 전자제어 시스템; materials=탄탈럼; supplies_to=모베이시스전자; tier=2.0.,auto_supply_chain.xlsx
Supplier_ls전선_8ba93ce3,Company_유라코퍼레이션_2588aa1a,SUPPLIES,"South Korea row: 유라코퍼레이션 located at 청주/평택/경주 handles 와이어링 하니스; materials=구리, 주석; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_ls전선_8ba93ce3,Company_유라코퍼레이션_2588aa1a,SUPPLIES,South Korea row: LS전선 located at 구미 handles 와이어링 하니스; materials=구리; supplies_to=유라코퍼레이션; tier=2.0.,auto_supply_chain.xlsx
Supplier_lt메탈_ce77f562,Company_hl만도_8fdd8fcf,SUPPLIES,"South Korea row: HL만도 located at 평택 handles 제동장치; materials=주석,탄탈럼; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_lt메탈_ce77f562,Company_hl만도_8fdd8fcf,SUPPLIES,South Korea row: LT메탈 located at 인천 handles 제동장치; materials=주석; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Supplier_lt메탈_ce77f562,Company_hl만도_hl클레무브_639cb150,SUPPLIES,"South Korea row: HL만도(HL클레무브) located at 인천 handles 자율주행/전동화 부품; materials=주석, 금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_lt메탈_ce77f562,Company_hl만도_hl클레무브_639cb150,SUPPLIES,South Korea row: LT메탈 located at 인천 handles 자율주행/전동화 부품; materials=주석; supplies_to=HL만도(HL클레무브); tier=2.0.,auto_supply_chain.xlsx
Supplier_lt메탈_ce77f562,Company_모베이시스전자_173de7c7,SUPPLIES,"South Korea row: 모베이시스전자 located at 수원 handles 스마트키 등 전자제어 시스템; materials=주석,탄탈럼, 금,구리; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_lt메탈_ce77f562,Company_모베이시스전자_173de7c7,SUPPLIES,South Korea row: LT메탈 located at 인천 handles 스마트키 등 전자제어 시스템; materials=금; supplies_to=모베이시스전자; tier=2.0.,auto_supply_chain.xlsx
Supplier_lt메탈_ce77f562,Company_발레오전장시스템코리아_502e5f67,SUPPLIES,"South Korea row: 발레오전장시스템코리아 located at 경주 handles 시동모터, 교류발전기; materials=주석, 구리; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Supplier_lt메탈_ce77f562,Company_발레오전장시스템코리아_502e5f67,SUPPLIES,"South Korea row: LT메탈 located at 인천 handles 시동모터, 교류발전기; materials=주석; supplies_to=발레오전장시스템코리아; tier=2.0.",auto_supply_chain.xlsx
Supplier_lt메탈_ce77f562,Company_에스엘_7bcd559e,SUPPLIES,"South Korea row: 에스엘 located at 천안/대구 handles 램프,전동화 부품, 미러; materials=주석, 금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
